Estudi,Curs acadèmic,Id Anonim,Sexe,Nombre Abandonaments Universitat,Nombre Abandonaments Universitat Reals,Nombre Abandonaments Universitat Reals criteri 1 any,Nombre Abandonaments Universitat Reals 1r any criteri 1 any
Graduat en Enginyeria Informàtica,2024/25,0E12D59D74F37EDDE6061D30312C7ABC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A916C629A86512C647832AE3A22039A3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,9A359B40473BC2BD27DC53F8D0B7A1ED,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,17DCF4E8824DA8CAE7E00C5EA8370572,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,67A6C41065115CF7D642B2BBA8780B0E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,F9E6EE887F5247CA6980BDFF11098B47,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,5817984BE460E1050B079505BF7CDC97,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,539A8365B6FA504A4605D91C714335F8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,AFC2E1466AD5FB0A91D5D4A3AF41D885,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,1115B9EFC2FC114BB31952343896167E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,8C2989F3DE0B37580403B2ACAF9AAF4E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,ACE395C0CFC61722C9E44133EB5023C4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,2A0D2843A83A95050D01F3678840F825,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,7280179914DDD1B29C77A51F4DCD07DD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,226FFB64667E1F5072032CCC1162BDBD,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,C2F22327C2EFC034F0EB9379461E4EBF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,6BDE451BA79B0F2826F72D15786ACE9F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,75B99861007A773FBF1C258D0E5C72F2,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,93BD540AEE551B88D17E0DD86BC31ADE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,CEF249EBAB7106950D5A5FCBF7F11939,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,56D49564686E622A31ACACE622F34F31,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,743790CEECC9B63CBD63D6302AF07AEA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0C87A709356B51483FADBE86B69C3F71,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,64940EE2447AF2F07811E9EE22132956,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,E31ABAC574828A759B0D49B21C11C082,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,9BCDC095BBA88B73ED416A12101B73F8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,37667F6035A83EBF9529B72B10A477E3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,4C2014C886241D95D7B4313B6EF5A0C2,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,4C740A7577B9AA66E3B0116136E1074B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,514CBED7C7AA863CD6CA15E6E07E0843,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,2F639DF960AD76F8B19D93E83E3E3EC7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,EB8A6E5937312F7A42595C1202D9D40B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,730A66650DBAB279063AD3DB38F22D18,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,B58CD51F29E208730D1D864FA8E646FE,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,3AA8F4B6C7FDFBB50CF4F33AB5027A55,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,1B17FF6F96619C450362681A4B8BC830,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,732E1B7D2735A2DC256023E77932A354,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0E01ADC18B741FA5C6E9BF4DB5DFD3E7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,CEA570DDCA8B8D8089718F6E52D6F285,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,6595C7A327AD367C33EE33DE322F569F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,8A067EE980B811FA53E4295320E5CF22,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,324FAB61B4C9D20ED58BBEE868738737,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,7BA3A5CEFFFE809FB9BF606107975E06,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,6253726353D66A3985536AAD5E9D336C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,6645180F2CCEACD9505F7EB0E2D712AE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,3415C69DC55AC50E1043C32986EFAB33,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0A039AB8FE45B0D8D34B9B515B904B59,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,DDEA30846DF6F37DE686F909F1A69EEF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,B19A5E3E1C8E22FCB5C17D30FE0E591F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A317E49ACF48513ABA1BBA51BFE826AF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,C0419575F07EEA6BCB2FE167FC78C2AE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,50018EDC21317DC9D3AFB781BE6114FB,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,22FC823F8CB3467E9BF6480AA950EDB9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,D2B93FA7190D097D86217851FF45844E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,45FA660C3E66F451D8AC4BBD1AC7897F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,40058669A59D6B705387B396E16CAD38,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,1985EE93D5B6151646149E45161E1DA4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,E13CFBB04C240212BEFB98F27283938E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,810DA8DA4099934F5E725E43932D7800,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,77E9CBC9136D0B4AAA05319918CEC99B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0EB0255590F4AFB3F69C74A3463C7726,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0CC0D3C960CF36CB60AB69CE3D764094,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,CD21979C0E519D2EFD7ED66AF667F57F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,428B1332650AAFD04401C3A2E1BCF248,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,AA9338BA61ED1765264DD4C9A84C29AB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,AEA2DD3E5D15562A82D9215AA37B451D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,D7C929AD890E6B568A30FE5692DB4349,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,ADA7603D2CD88D166AC2781F16D32AE6,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,BA7F7EC29D17717591CE374194C0C5C2,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,9F5E38A10F50D906256CBCA456C90D67,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A932D19D77A2029DC890BD4E69884D27,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,E1B4AA7F5F56EDC8F5AEABF9CB525F7B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,287FB92E730A20E3E1BE3C81ABA869B8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,43B2ED2A79B870BCFE4A0AB835D69CD8,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,2846A76A3D93DC69EE2AC2D1B9BACB4E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,118F09FF38A277202E3F91381B56D136,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0D901887652584FC4490445F238246FB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,6DBA311C8A84136C6E093E27A86C4B5E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,EA9DDA9F6AF24DA57667BC88AF8FD88A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,7D95488EDB1C55943FD2F0E98765E335,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,1C6A3F1C5C439411AC904511442D5A61,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,4B2D6F7B82988D2B2EACEEF1369955B1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,5DEFD68497B356891E8989C4932E0745,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,2D142B6E615B79E1BBDE7ADFE113A598,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,B91CBFEEB74B1502481537D40D8C3905,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,5A86AAA4C86CE2F83375EEB61E1D4F33,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,85BDAC45F78A3E99A38D0D373AE001A5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,46B92A206DB0951A49F5D1AC1AE43541,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,D9D57ABBEE9769E7F7EC8549D1119BEC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,7FD149E564BE8EBFDE2A35DFF44C10EC,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,2464F804C1255CE33C4FE426589536B8,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,FEDBA24EF9F15418E0BE733108FC1234,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,3AA4E428DCC7ADB0AD9C69B28DB60905,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,3D65DE6FAD7A87E25EAA9EA8B6AD6472,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,12FCBA8FD89DBA35DC6FE426343CFA5B,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,42A0231CEFFF13557F197D730C8CF379,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,9A0E22023F2B3DF0E4D035825624FC4B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A0B58E6BE837ADC36D4D80F4AE4EECF5,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,BA8D636B2CF5F1A222B2364BE9F3231B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,C2C65784C3C38240986E291935CFF2D0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A0A59FCC06F0808ACFE03C1B9A7EB700,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0E38D2E034F4B5E9D266827AC3A84186,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,4BBC34EBB37E1B9F304729C75179C210,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,1D67DEBAB41ADA1FDB69F5A4E6A4AF78,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,5B0163B2DED2AF2F0F938CD6B975CB9D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,FB2818F4013C4A976CB2012BC5F5B8BE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,B7E2A4943F148ED4E4EC3E1A02471BC1,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,54020CD8EEA3164A0ECBBDAAA1BA8EAC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,421316122210C1970B5B252440601EC7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,33476284AA97ECCD9A3CA7C56E651C6A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,2CE9F18D2FDD941B7A49EFA8B3C02C61,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,8CFD5FF4AB58226D957EFE4DA93AAA36,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,27E1AB0A0E8120BE576947412A39A88C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,BD73175847637055833AA2696A179621,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A9FD219B50EE81273F162FA9FEAD68BA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,79E1D8A40B8E45F1AEA871FEE0F7FCD7,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,0CF52B042BAF348BB3CFF67050737BE1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,29F2DAD9798EC84C10DC4443118E076D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,3B5B2111B17F08C02AEC2FE8326B02A6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,5E762A53C2A8E59B81F32FEF84C1F693,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,78F224B1CF68449238CEE3EBF4DB1FBF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,76B23FEABE2E2B3F2CBA75E5915973D6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,6AD7E2FAED2EE8368A69B73929260D31,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,5B8F7DE2FDDE0DDFAA06C0996A0BC11C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,936FD48B80F15AF22A6ADA95E4857F56,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,26974FB829E41FFD8C716F8C4D37E676,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,8A34986D10C8CB0DC438370A63E26863,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,4A2FC61DB545C456D04F0786972C139E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,E19BCBA495D535934C41D911F9FA7B75,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,B4BB3D9DEDF0DDC2195126B5A340EE66,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,325646590809B66B92A329E1691FD141,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,DE5C559D3533C485096EC2690F271D1A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,BE92B809CEEF925C1625C5E18260CA90,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,203A69F2785489A43FFC653DA2590FF1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,B16FE37091139901462A4269D488B93A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,5E3439CFE3066044DF565C378C251854,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,DF3E89FC5B4223D9B1989DD66C122044,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,13C620B43177BCD53DD4D751804CF2E3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A551E4B80900D9621A41A1ACDFEDB5CB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,00665C4DF2B06078706C9C96E9F6C117,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,6428A30CDEB5098F60A9507CB93ECC56,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,F4A8BCB91138A4950CC3B4B75FDA8E20,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,9ACBFE446DA29481C8C577F9221A9CEE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,8344794E9D85851D13B99B92D46156CB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,72C5DB830D13D5BC6A49B7DABF489945,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,AC3CD74F6EE7876E7A7DACB6CE05D2F1,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,9F64460868EF6573013951C2D613E3BC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,A237364394AAC6F6E6D38348A7AEB1C9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,E78D96CEB4B29F7B592607910122957E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,F4882697CB087FE6B0778BC642E6A63D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,AF0ECD09F728583A3067A21CE820605A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,F5F9CC8CD22005FA006F468EE417197A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,3CC594E9D12DBD626554B15B35BBCB20,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,88F106C20B414F4BBB016E5A2BB09E12,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,078A68979BEB1BDB55DCF1E6D5472592,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,D962411E192E37087720858941F567D1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,91BE35F1699B785C4DD6B9EB49ECF8EC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,72BB069874DFBDE7A52A5B5B4F8FEB54,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,B102313E8F13BD0F0CBDA81A898EF086,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,F22D9D6D01E890C334509C11225AC0A3,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,92F4BCA97DF75A2F9DEDD88FEC41762A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2024/25,612AB9E91B1FA0D5A5CF8ADE9637702B,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5AABEAD96C0EDC0F75750AC457D84E81,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,FA5743F592288987FACE9B63831EC5F6,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,09A97E8929D95EEEFF9F04ED9D6A345D,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,BAAE0761D84465BB88A47F3043AD0A46,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,108ECED8A2C18E957593A289D24D619D,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,EBCC83B15D66E531D5DBE7C9C623ECC1,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5074DEEE7F0E34908760723F2F39FC67,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,CC80CAD5959C39A20BDC13D6590A6C24,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3619788023C7E00283DA0E5ED32BC00,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,07DB8E3E2A820DAD71768B0A5D63CA43,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D4A8870D824D6C1CF7BDB802736D61AB,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,8C4EF8D56679196B79828C04F82A45AC,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,A027406F56C4F9C540CE12862F397FFB,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,BE750DAD76874E80C5726A2FC2303215,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D53413246979F898A13C7078F48CF347,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F9B9E6C6213D83466E4B61F51A8C5E48,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,AE9049929CDD242602AD0F2B7DCF82AD,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,522A0FFB38F15A9CB192A12EAE55D160,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,9DF0676BAADB51F4FA4F35611249F777,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,68324383C8B23AD63FE14D29AA90061D,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,AA6DAD88450515C7A6D392D150555956,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,BF240F3744C15A805EDC81CA08462492,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5F49E7AB1FA92A855121F3B004C716F6,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,7D93F399DA562E07EA7AEEB42EDA7740,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D59BE3BB568FE070DB0A7A3315368308,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,50019AEDDB2D9FBD58FA76FDD614F504,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6DC8A9202F3E54C5DF876B927E0088BB,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,13AC7058A79768C5E966C463ADF947E3,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,70C037EE1D2DC9C7B8CDD18E63C040BD,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,9C8B7D6FAE122EB43C4BB2540AE79B42,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,B00599E75FAEA4201E19D6423F7A586F,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,AB84122CC95E9606BF1105B1493AF177,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,2824D30193823817AAE5DF005008AB91,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,BFD02B01521E87201316B8E1F9A78B5A,Home,0 ,0 ,0 ,0 
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,0 ,0 ,0 ,0 
