id_anonim,assignatura,predicted_nota_assignatura,nota_assignatura,alerta
7ba3a5cefffe809fb9bf606107975e06,Organització i gestió d'empreses,4.707044922283829,3.1, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.71)
6253726353d66a3985536aad5e9d336c,Xarxes,4.571668409085429,4.0, Posible suspenso en 'Xarxes' (Predicho: 4.57)
6645180f2cceacd9505f7eb0e2d712ae,Disseny de software,6.201528743133501,2.8," Alta diferencia entre real y predicho en 'Disseny de software' (Predicho: 6.20, Real: 2.80)"
6645180f2cceacd9505f7eb0e2d712ae,Sistemes i tecnologies web,6.201528743133501,0.0," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 6.20, Real: 0.00)"
6645180f2cceacd9505f7eb0e2d712ae,Tecnologies avançades d'internet,6.201528743133501,2.3," Alta diferencia entre real y predicho en 'Tecnologies avançades d'internet' (Predicho: 6.20, Real: 2.30)"
0a039ab8fe45b0d8d34b9b515b904b59,Laboratori de programació,6.3978564198301795,8.5," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.40, Real: 8.50)"
Ddea30846df6f37de686f909f1a69eef,Arquitectura de computadors,4.722882980923942,0.0, Posible suspenso en 'Arquitectura de computadors' (Predicho: 4.72)
Ddea30846df6f37de686f909f1a69eef,Bases de dades,4.825777310773574,0.0, Posible suspenso en 'Bases de dades' (Predicho: 4.83)
Ddea30846df6f37de686f909f1a69eef,Intel·ligència artificial,4.805848355225945,0.0, Posible suspenso en 'Intel·ligència artificial' (Predicho: 4.81)
Ddea30846df6f37de686f909f1a69eef,Laboratori de programació,4.805848355225945,4.5, Posible suspenso en 'Laboratori de programació' (Predicho: 4.81)
Ddea30846df6f37de686f909f1a69eef,Sistemes operatius,4.825777310773574,3.5, Posible suspenso en 'Sistemes operatius' (Predicho: 4.83)
Ddea30846df6f37de686f909f1a69eef,Xarxes,4.367917009288456,0.3, Posible suspenso en 'Xarxes' (Predicho: 4.37)
B19a5e3e1c8e22fcb5c17d30fe0e591f,Àlgebra,5.408909771888406,0.0," Alta diferencia entre real y predicho en 'Àlgebra' (Predicho: 5.41, Real: 0.00)"
B19a5e3e1c8e22fcb5c17d30fe0e591f,Càlcul,5.331660830548617,0.0," Alta diferencia entre real y predicho en 'Càlcul' (Predicho: 5.33, Real: 0.00)"
B19a5e3e1c8e22fcb5c17d30fe0e591f,Fonaments d'informàtica,5.869980689710478,0.0," Alta diferencia entre real y predicho en 'Fonaments d'informàtica' (Predicho: 5.87, Real: 0.00)"
B19a5e3e1c8e22fcb5c17d30fe0e591f,Matemàtica discreta,5.063574268751894,0.0," Alta diferencia entre real y predicho en 'Matemàtica discreta' (Predicho: 5.06, Real: 0.00)"
B19a5e3e1c8e22fcb5c17d30fe0e591f,Organització i gestió d'empreses,2.500679627114607,0.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 2.50)
A317e49acf48513aba1bba51bfe826af,Arquitectura de computadors,6.419113110186949,0.0," Alta diferencia entre real y predicho en 'Arquitectura de computadors' (Predicho: 6.42, Real: 0.00)"
A317e49acf48513aba1bba51bfe826af,Laboratori de programació,6.561801509517763,4.5," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.56, Real: 4.50)"
A317e49acf48513aba1bba51bfe826af,Xarxes,4.605408349132447,3.5, Posible suspenso en 'Xarxes' (Predicho: 4.61)
D2b93fa7190d097d86217851ff45844e,Estructura de computadors,6.75651306981383,9.0," Alta diferencia entre real y predicho en 'Estructura de computadors' (Predicho: 6.76, Real: 9.00)"
D2b93fa7190d097d86217851ff45844e,Laboratori de programació,6.582377072413787,9.2," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 9.20)"
D2b93fa7190d097d86217851ff45844e,Xarxes,4.6025461685346265,7.9, Posible suspenso en 'Xarxes' (Predicho: 4.60)
40058669a59d6b705387b396e16cad38,Aprenentatge computacional,7.377974562933136,9.9," Alta diferencia entre real y predicho en 'Aprenentatge computacional' (Predicho: 7.38, Real: 9.90)"
D3cb8d716228a0b65af5bdfd5e90c0b9,Crèdits reconeguts,0.3460843225005841,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.35)
D3cb8d716228a0b65af5bdfd5e90c0b9,Pràctiques externes,7.487930294051572,9.8," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 7.49, Real: 9.80)"
810da8da4099934f5e725e43932d7800,Metodologia de la programació,6.555649765430886,4.5," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 6.56, Real: 4.50)"
810da8da4099934f5e725e43932d7800,Xarxes,4.645084756044014,7.0, Posible suspenso en 'Xarxes' (Predicho: 4.65)
77e9cbc9136d0b4aaa05319918cec99b,Bases de dades,6.602306027961415,2.1," Alta diferencia entre real y predicho en 'Bases de dades' (Predicho: 6.60, Real: 2.10)"
77e9cbc9136d0b4aaa05319918cec99b,Informació i seguretat,6.399192547048432,1.9," Alta diferencia entre real y predicho en 'Informació i seguretat' (Predicho: 6.40, Real: 1.90)"
77e9cbc9136d0b4aaa05319918cec99b,Xarxes,4.6025461685346265,4.0, Posible suspenso en 'Xarxes' (Predicho: 4.60)
B4c36a03ba4fffefa548ed62af3be9ad,Enginyeria del software,4.776459560190802,3.0, Posible suspenso en 'Enginyeria del software' (Predicho: 4.78)
B4c36a03ba4fffefa548ed62af3be9ad,Fonaments dels computadors,4.851041042353611,3.9, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.85)
B4c36a03ba4fffefa548ed62af3be9ad,Informació i seguretat,4.7436844412089805,0.8, Posible suspenso en 'Informació i seguretat' (Predicho: 4.74)
B4c36a03ba4fffefa548ed62af3be9ad,Matemàtica discreta,4.754714011898695,3.6, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.75)
B4c36a03ba4fffefa548ed62af3be9ad,Metodologia de la programació,4.824313735370711,2.2, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.82)
Ed27719683e58e5c9d52bb09152a478d,Àlgebra,5.080888502859296,0.0," Alta diferencia entre real y predicho en 'Àlgebra' (Predicho: 5.08, Real: 0.00)"
Ed27719683e58e5c9d52bb09152a478d,Càlcul,4.9794212239135645,0.0, Posible suspenso en 'Càlcul' (Predicho: 4.98)
Ed27719683e58e5c9d52bb09152a478d,Electricitat i electrònica,4.863420221541914,3.1, Posible suspenso en 'Electricitat i electrònica' (Predicho: 4.86)
Ed27719683e58e5c9d52bb09152a478d,Fonaments dels computadors,4.863420221541914,0.0, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.86)
Ed27719683e58e5c9d52bb09152a478d,Matemàtica discreta,4.767816171927476,0.0, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.77)
Ed27719683e58e5c9d52bb09152a478d,Metodologia de la programació,4.836692914559014,0.0, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.84)
Ed27719683e58e5c9d52bb09152a478d,Organització i gestió d'empreses,3.228715412780783,0.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.23)
0eb0255590f4afb3f69c74a3463c7726,Electricitat i electrònica,6.582377072413787,2.6," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 6.58, Real: 2.60)"
0eb0255590f4afb3f69c74a3463c7726,Metodologia de la programació,6.555649765430886,2.7," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 6.56, Real: 2.70)"
0eb0255590f4afb3f69c74a3463c7726,Organització i gestió d'empreses,5.98920528231566,3.9," Alta diferencia entre real y predicho en 'Organització i gestió d'empreses' (Predicho: 5.99, Real: 3.90)"
7bdb07b847a5b01c0f3092a46b76d97b,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
0cc0d3c960cf36cb60ab69ce3d764094,Arquitectura de computadors,4.9177232216304985,0.0, Posible suspenso en 'Arquitectura de computadors' (Predicho: 4.92)
0cc0d3c960cf36cb60ab69ce3d764094,Enginyeria del software,5.065440865628954,7.2," Alta diferencia entre real y predicho en 'Enginyeria del software' (Predicho: 5.07, Real: 7.20)"
0cc0d3c960cf36cb60ab69ce3d764094,Informació i seguretat,4.795954059236716,5.7, Posible suspenso en 'Informació i seguretat' (Predicho: 4.80)
0cc0d3c960cf36cb60ab69ce3d764094,Laboratori de programació,5.045511910081324,0.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 5.05, Real: 0.00)"
0cc0d3c960cf36cb60ab69ce3d764094,Xarxes,4.314165580035307,6.1, Posible suspenso en 'Xarxes' (Predicho: 4.31)
Cd21979c0e519d2efd7ed66af667f57f,Arquitectura i tecnologies de software,5.852158829791047,0.0," Alta diferencia entre real y predicho en 'Arquitectura i tecnologies de software' (Predicho: 5.85, Real: 0.00)"
Cd21979c0e519d2efd7ed66af667f57f,Gestió del desenvolupament de software,5.852158829791047,8.0," Alta diferencia entre real y predicho en 'Gestió del desenvolupament de software' (Predicho: 5.85, Real: 8.00)"
Cd21979c0e519d2efd7ed66af667f57f,Laboratori de programació,5.788833287108303,0.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 5.79, Real: 0.00)"
Cd21979c0e519d2efd7ed66af667f57f,Tecnologies de desenvolupament per a internet i web,5.739103392294133,3.3," Alta diferencia entre real y predicho en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 5.74, Real: 3.30)"
Cd21979c0e519d2efd7ed66af667f57f,Xarxes,3.4840995979987643,5.7, Posible suspenso en 'Xarxes' (Predicho: 3.48)
428b1332650aafd04401c3a2e1bcf248,Organització i gestió d'empreses,4.226908430120981,5.5, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.23)
8ca2065de836678a2250569c238941ad,Garantia de la informació i seguretat,4.91017614105623,0.0, Posible suspenso en 'Garantia de la informació i seguretat' (Predicho: 4.91)
8ca2065de836678a2250569c238941ad,Sistemes distribuïts,4.796700949737201,0.0, Posible suspenso en 'Sistemes distribuïts' (Predicho: 4.80)
8ca2065de836678a2250569c238941ad,Sistemes i tecnologies web,4.91017614105623,4.5, Posible suspenso en 'Sistemes i tecnologies web' (Predicho: 4.91)
8ca2065de836678a2250569c238941ad,Tecnologies avançades d'internet,4.91017614105623,4.0, Posible suspenso en 'Tecnologies avançades d'internet' (Predicho: 4.91)
Aa9338ba61ed1765264dd4c9a84c29ab,Fonaments d'enginyeria,6.766859272624224,9.0," Alta diferencia entre real y predicho en 'Fonaments d'enginyeria' (Predicho: 6.77, Real: 9.00)"
Aa9338ba61ed1765264dd4c9a84c29ab,Xarxes,4.56425868716198,8.2, Posible suspenso en 'Xarxes' (Predicho: 4.56)
Aea2dd3e5d15562a82d9215aa37b451d,Metodologia de la programació,7.907648342409989,10.0," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 7.91, Real: 10.00)"
D7c929ad890e6b568a30fe5692db4349,Arquitectura de computadors,4.810135005735063,4.5, Posible suspenso en 'Arquitectura de computadors' (Predicho: 4.81)
D7c929ad890e6b568a30fe5692db4349,Informació i seguretat,4.746473713116264,5.9, Posible suspenso en 'Informació i seguretat' (Predicho: 4.75)
D7c929ad890e6b568a30fe5692db4349,Laboratori de programació,4.937923694185891,6.1, Posible suspenso en 'Laboratori de programació' (Predicho: 4.94)
D7c929ad890e6b568a30fe5692db4349,Legislació,5.073578020504095,8.2," Alta diferencia entre real y predicho en 'Legislació' (Predicho: 5.07, Real: 8.20)"
D7c929ad890e6b568a30fe5692db4349,Sistemes operatius,4.9578526497335185,5.0, Posible suspenso en 'Sistemes operatius' (Predicho: 4.96)
D7c929ad890e6b568a30fe5692db4349,Tecnologies de desenvolupament per a internet i web,4.9578526497335185,1.8, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 4.96)
D7c929ad890e6b568a30fe5692db4349,Xarxes,4.437924603409221,4.0, Posible suspenso en 'Xarxes' (Predicho: 4.44)
Ada7603d2cd88d166ac2781f16d32ae6,Càlcul,5.533718148293207,8.3," Alta diferencia entre real y predicho en 'Càlcul' (Predicho: 5.53, Real: 8.30)"
Ada7603d2cd88d166ac2781f16d32ae6,Metodologia de la programació,5.415019706326706,2.6," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.42, Real: 2.60)"
Ada7603d2cd88d166ac2781f16d32ae6,Organització i gestió d'empreses,4.670361415492117,5.8, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.67)
9f5e38a10f50d906256cbca456c90d67,Crèdits reconeguts,0.829555436904096,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.83)
9f5e38a10f50d906256cbca456c90d67,Gestió i administració de bases de dades,6.353246372559743,3.2," Alta diferencia entre real y predicho en 'Gestió i administració de bases de dades' (Predicho: 6.35, Real: 3.20)"
E1b4aa7f5f56edc8f5aeabf9cb525f7b,Electricitat i electrònica,6.582377072413787,8.8," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 6.58, Real: 8.80)"
43b2ed2a79b870bcfe4a0ab835d69cd8,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
43b2ed2a79b870bcfe4a0ab835d69cd8,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
43b2ed2a79b870bcfe4a0ab835d69cd8,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
43b2ed2a79b870bcfe4a0ab835d69cd8,Disseny de software,6.581730465065391,0.0," Alta diferencia entre real y predicho en 'Disseny de software' (Predicho: 6.58, Real: 0.00)"
43b2ed2a79b870bcfe4a0ab835d69cd8,Gestió del desenvolupament de software,6.611521382719719,8.8," Alta diferencia entre real y predicho en 'Gestió del desenvolupament de software' (Predicho: 6.61, Real: 8.80)"
43b2ed2a79b870bcfe4a0ab835d69cd8,Tecnologies de desenvolupament per a internet i web,6.581730465065391,4.5," Alta diferencia entre real y predicho en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 6.58, Real: 4.50)"
43b2ed2a79b870bcfe4a0ab835d69cd8,Xarxes,4.605408349132447,5.7, Posible suspenso en 'Xarxes' (Predicho: 4.61)
2846a76a3d93dc69ee2ac2d1b9bacb4e,Ètica per a l'enginyeria,6.625364184757603,0.0," Alta diferencia entre real y predicho en 'Ètica per a l'enginyeria' (Predicho: 6.63, Real: 0.00)"
2846a76a3d93dc69ee2ac2d1b9bacb4e,Laboratori de programació,6.582377072413787,4.5," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 4.50)"
2846a76a3d93dc69ee2ac2d1b9bacb4e,Xarxes,4.546379717777649,4.0, Posible suspenso en 'Xarxes' (Predicho: 4.55)
118f09ff38a277202e3f91381b56d136,Laboratori de programació,6.582377072413787,8.6," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 8.60)"
118f09ff38a277202e3f91381b56d136,Xarxes,4.635917768518385,7.0, Posible suspenso en 'Xarxes' (Predicho: 4.64)
0d901887652584fc4490445f238246fb,Anàlisi i disseny d'algorismes,4.912225440638145,0.0, Posible suspenso en 'Anàlisi i disseny d'algorismes' (Predicho: 4.91)
0d901887652584fc4490445f238246fb,Bases de dades,4.950332804750858,6.3, Posible suspenso en 'Bases de dades' (Predicho: 4.95)
0d901887652584fc4490445f238246fb,Informació i seguretat,4.782392617219379,5.6, Posible suspenso en 'Informació i seguretat' (Predicho: 4.78)
0d901887652584fc4490445f238246fb,Pràctiques externes,5.742559570444816,9.0," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 5.74, Real: 9.00)"
0d901887652584fc4490445f238246fb,Sistemes multimèdia,4.9839440452556465,7.8, Posible suspenso en 'Sistemes multimèdia' (Predicho: 4.98)
0d901887652584fc4490445f238246fb,Tecnologies de desenvolupament per a internet i web,4.950332804750858,3.1, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 4.95)
0d901887652584fc4490445f238246fb,Visualització gràfica interactiva,4.950332804750858,0.0, Posible suspenso en 'Visualització gràfica interactiva' (Predicho: 4.95)
0d901887652584fc4490445f238246fb,Xarxes,4.430404758426559,6.2, Posible suspenso en 'Xarxes' (Predicho: 4.43)
6dba311c8a84136c6e093e27a86c4b5e,Laboratori de programació,6.582377072413787,4.5," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 4.50)"
6dba311c8a84136c6e093e27a86c4b5e,Xarxes,4.917446482031782,7.6, Posible suspenso en 'Xarxes' (Predicho: 4.92)
Ea9dda9f6af24da57667bc88af8fd88a,Fonaments d'enginyeria,6.598437047260837,8.7," Alta diferencia entre real y predicho en 'Fonaments d'enginyeria' (Predicho: 6.60, Real: 8.70)"
Ea9dda9f6af24da57667bc88af8fd88a,Fonaments d'informàtica,6.090313327068798,0.0," Alta diferencia entre real y predicho en 'Fonaments d'informàtica' (Predicho: 6.09, Real: 0.00)"
Ea9dda9f6af24da57667bc88af8fd88a,Fonaments dels computadors,5.5971208354720545,7.7," Alta diferencia entre real y predicho en 'Fonaments dels computadors' (Predicho: 5.60, Real: 7.70)"
Ea9dda9f6af24da57667bc88af8fd88a,Metodologia de la programació,5.441561234097134,0.0," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.44, Real: 0.00)"
Ea9dda9f6af24da57667bc88af8fd88a,Organització i gestió d'empreses,4.78594011019974,0.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.79)
7d95488edb1c55943fd2f0e98765e335,Àlgebra,4.981036532985434,0.0, Posible suspenso en 'Àlgebra' (Predicho: 4.98)
7d95488edb1c55943fd2f0e98765e335,Càlcul,4.816221796046168,5.0, Posible suspenso en 'Càlcul' (Predicho: 4.82)
7d95488edb1c55943fd2f0e98765e335,Electricitat i electrònica,4.805848355225945,0.0, Posible suspenso en 'Electricitat i electrònica' (Predicho: 4.81)
7d95488edb1c55943fd2f0e98765e335,Fonaments dels computadors,4.805848355225945,4.5, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.81)
7d95488edb1c55943fd2f0e98765e335,Matemàtica discreta,4.709521324771029,4.1, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.71)
7d95488edb1c55943fd2f0e98765e335,Metodologia de la programació,4.779121048243045,2.5, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.78)
7d95488edb1c55943fd2f0e98765e335,Organització i gestió d'empreses,3.0312001076059025,5.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.03)
4dd5ab6831bbe0370c52d2047d3760ca,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
4dd5ab6831bbe0370c52d2047d3760ca,Gestió de projectes,6.985537869121527,9.2," Alta diferencia entre real y predicho en 'Gestió de projectes' (Predicho: 6.99, Real: 9.20)"
4dd5ab6831bbe0370c52d2047d3760ca,Sistemes i tecnologies web,6.581730465065391,9.9," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 6.58, Real: 9.90)"
4dd5ab6831bbe0370c52d2047d3760ca,Tendències actuals,6.561801509517763,9.2," Alta diferencia entre real y predicho en 'Tendències actuals' (Predicho: 6.56, Real: 9.20)"
5ea0afedb0ce140d6d83296a05130087,Arquitectura de computadors,4.722882980923942,0.0, Posible suspenso en 'Arquitectura de computadors' (Predicho: 4.72)
5ea0afedb0ce140d6d83296a05130087,Fonaments dels computadors,4.805848355225945,2.9, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.81)
5ea0afedb0ce140d6d83296a05130087,Intel·ligència artificial,4.805848355225945,0.0, Posible suspenso en 'Intel·ligència artificial' (Predicho: 4.81)
5ea0afedb0ce140d6d83296a05130087,Laboratori de programació,4.805848355225945,3.4, Posible suspenso en 'Laboratori de programació' (Predicho: 4.81)
5ea0afedb0ce140d6d83296a05130087,Metodologia de la programació,4.650288753851026,1.2, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.65)
5ea0afedb0ce140d6d83296a05130087,Organització i gestió d'empreses,3.0102057553642845,1.5, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.01)
5ea0afedb0ce140d6d83296a05130087,Sistemes operatius,4.825777310773574,6.0, Posible suspenso en 'Sistemes operatius' (Predicho: 4.83)
4b2d6f7b82988d2b2eaceef1369955b1,Arquitectura de computadors,5.728222662876791,3.7," Alta diferencia entre real y predicho en 'Arquitectura de computadors' (Predicho: 5.73, Real: 3.70)"
4b2d6f7b82988d2b2eaceef1369955b1,Informació i seguretat,5.737117454660989,1.9," Alta diferencia entre real y predicho en 'Informació i seguretat' (Predicho: 5.74, Real: 1.90)"
A40438e90f18cc412a7eb7cb364580d0,Enginyeria del software,5.291950147381184,7.9," Alta diferencia entre real y predicho en 'Enginyeria del software' (Predicho: 5.29, Real: 7.90)"
A40438e90f18cc412a7eb7cb364580d0,Laboratori de programació,5.272021191833555,0.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 5.27, Real: 0.00)"
A40438e90f18cc412a7eb7cb364580d0,Xarxes,4.919253019640256,4.0, Posible suspenso en 'Xarxes' (Predicho: 4.92)
8cea90ecda74d2562f1d1bfe16e00b43,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
8cea90ecda74d2562f1d1bfe16e00b43,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
8cea90ecda74d2562f1d1bfe16e00b43,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
8cea90ecda74d2562f1d1bfe16e00b43,Gestió de projectes,6.985537869121527,9.1," Alta diferencia entre real y predicho en 'Gestió de projectes' (Predicho: 6.99, Real: 9.10)"
8cea90ecda74d2562f1d1bfe16e00b43,Pràctiques externes,7.972879020111215,10.0," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 7.97, Real: 10.00)"
B91cbfeeb74b1502481537d40d8c3905,Fonaments dels computadors,5.72834238144453,3.4," Alta diferencia entre real y predicho en 'Fonaments dels computadors' (Predicho: 5.73, Real: 3.40)"
B91cbfeeb74b1502481537d40d8c3905,Matemàtica discreta,5.678249315110254,1.8," Alta diferencia entre real y predicho en 'Matemàtica discreta' (Predicho: 5.68, Real: 1.80)"
B91cbfeeb74b1502481537d40d8c3905,Metodologia de la programació,5.686059518906073,1.5," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.69, Real: 1.50)"
B91cbfeeb74b1502481537d40d8c3905,Organització i gestió d'empreses,4.759343494498218,3.5, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.76)
5a86aaa4c86ce2f83375eeb61e1d4f33,Anàlisi i disseny d'algorismes,4.8795886219261755,6.2, Posible suspenso en 'Anàlisi i disseny d'algorismes' (Predicho: 4.88)
5a86aaa4c86ce2f83375eeb61e1d4f33,Compiladors,4.840934608596707,7.6, Posible suspenso en 'Compiladors' (Predicho: 4.84)
5a86aaa4c86ce2f83375eeb61e1d4f33,Disseny de software,4.91769598603889,3.5, Posible suspenso en 'Disseny de software' (Predicho: 4.92)
5a86aaa4c86ce2f83375eeb61e1d4f33,Pràctiques externes,5.618441270251367,9.6," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 5.62, Real: 9.60)"
5a86aaa4c86ce2f83375eeb61e1d4f33,Sistemes multimèdia,4.951307226543677,7.6, Posible suspenso en 'Sistemes multimèdia' (Predicho: 4.95)
56ff60c8be4d5203100a9f5f1d67d19b,Pràctiques externes,3.3585827688836374,8.7, Posible suspenso en 'Pràctiques externes' (Predicho: 3.36)
56ff60c8be4d5203100a9f5f1d67d19b,Treball de final de grau,3.3585827688836374,7.7, Posible suspenso en 'Treball de final de grau' (Predicho: 3.36)
1d948e52be96832ce506ed67792b341a,Electricitat i electrònica,4.93040384920323,2.9, Posible suspenso en 'Electricitat i electrònica' (Predicho: 4.93)
1d948e52be96832ce506ed67792b341a,Fonaments d'enginyeria,5.985218175683518,8.2," Alta diferencia entre real y predicho en 'Fonaments d'enginyeria' (Predicho: 5.99, Real: 8.20)"
1d948e52be96832ce506ed67792b341a,Fonaments dels computadors,4.93040384920323,4.3, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.93)
1d948e52be96832ce506ed67792b341a,Matemàtica discreta,4.834076818748314,5.0, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.83)
1d948e52be96832ce506ed67792b341a,Metodologia de la programació,4.903676542220329,2.9, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.90)
1d948e52be96832ce506ed67792b341a,Organització i gestió d'empreses,3.8033342647504775,0.8, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.80)
405dd52c1e822afe888a79589291c607,Organització i gestió d'empreses,7.101125362022287,9.5," Alta diferencia entre real y predicho en 'Organització i gestió d'empreses' (Predicho: 7.10, Real: 9.50)"
2464f804c1255ce33c4fe426589536b8,Àlgebra,5.132696716604087,7.7," Alta diferencia entre real y predicho en 'Àlgebra' (Predicho: 5.13, Real: 7.70)"
2464f804c1255ce33c4fe426589536b8,Electricitat i electrònica,4.937923694185891,4.2, Posible suspenso en 'Electricitat i electrònica' (Predicho: 4.94)
2464f804c1255ce33c4fe426589536b8,Fonaments dels computadors,4.937923694185891,4.5, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.94)
2464f804c1255ce33c4fe426589536b8,Matemàtica discreta,4.841596663730974,5.3, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.84)
2464f804c1255ce33c4fe426589536b8,Metodologia de la programació,4.911196387202989,4.5, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.91)
2464f804c1255ce33c4fe426589536b8,Organització i gestió d'empreses,3.856156797407315,0.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.86)
3aa4e428dcc7adb0ad9c69b28db60905,Arquitectura de computadors,5.154980577275748,0.0," Alta diferencia entre real y predicho en 'Arquitectura de computadors' (Predicho: 5.15, Real: 0.00)"
3aa4e428dcc7adb0ad9c69b28db60905,Bases de dades,5.174581212863644,0.0," Alta diferencia entre real y predicho en 'Bases de dades' (Predicho: 5.17, Real: 0.00)"
3aa4e428dcc7adb0ad9c69b28db60905,Electricitat i electrònica,5.154652257316015,7.5," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 5.15, Real: 7.50)"
3aa4e428dcc7adb0ad9c69b28db60905,Enginyeria del software,5.174581212863644,7.6," Alta diferencia entre real y predicho en 'Enginyeria del software' (Predicho: 5.17, Real: 7.60)"
3aa4e428dcc7adb0ad9c69b28db60905,Informació i seguretat,4.9919757908515185,2.8, Posible suspenso en 'Informació i seguretat' (Predicho: 4.99)
3aa4e428dcc7adb0ad9c69b28db60905,Organització i gestió d'empreses,3.8881245647707643,0.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.89)
3d65de6fad7a87e25eaa9ea8b6ad6472,Electricitat i electrònica,5.366616998066612,7.4," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 5.37, Real: 7.40)"
3d65de6fad7a87e25eaa9ea8b6ad6472,Organització i gestió d'empreses,4.863277881733848,5.2, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.86)
42a0231cefff13557f197d730c8cf379,Sistemes i tecnologies web,6.581730465065391,3.0," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 6.58, Real: 3.00)"
42a0231cefff13557f197d730c8cf379,Tendències actuals,6.561801509517763,0.0," Alta diferencia entre real y predicho en 'Tendències actuals' (Predicho: 6.56, Real: 0.00)"
